Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,Kitche0bvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold
725,20.00,86.00,13286.00,9.00,5.00,2007.00,2008.00,340.00,1234.00,0.00,464.00,1698.00,1698.00,0.00,0.00,1698.00,1.00,0.00,2.00,0.00,3.00,1.00,8.00,1.00,2007.00,3.00,768.00,327.00,64.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2009.00
726,20.00,60.00,6960.00,4.00,6.00,1970.00,1970.00,0.00,375.00,239.00,250.00,864.00,864.00,0.00,0.00,864.00,0.00,0.00,1.00,0.00,3.00,1.00,5.00,0.00,1989.00,2.00,660.00,96.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,11.00,2009.00
727,20.00,0.00,21695.00,6.00,9.00,1988.00,2007.00,260.00,808.00,0.00,72.00,880.00,1680.00,0.00,0.00,1680.00,1.00,0.00,2.00,0.00,3.00,1.00,5.00,1.00,1988.00,2.00,540.00,292.00,44.00,0.00,182.00,0.00,0.00,0.00,0.00,12.00,2009.00
728,20.00,64.00,7314.00,7.00,5.00,2007.00,2007.00,82.00,724.00,0.00,508.00,1232.00,1232.00,0.00,0.00,1232.00,1.00,0.00,2.00,0.00,2.00,1.00,6.00,0.00,2007.00,2.00,632.00,132.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2009.00
729,90.00,85.00,11475.00,5.00,5.00,1958.00,1958.00,95.00,0.00,0.00,1584.00,1584.00,1776.00,0.00,0.00,1776.00,1.00,0.00,2.00,0.00,4.00,2.00,9.00,0.00,1968.00,3.00,888.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2009.00
730,30.00,52.00,6240.00,4.00,5.00,1925.00,1950.00,0.00,152.00,0.00,628.00,780.00,848.00,0.00,360.00,1208.00,0.00,0.00,1.00,0.00,2.00,1.00,5.00,0.00,1962.00,2.00,539.00,0.00,23.00,112.00,0.00,0.00,0.00,0.00,0.00,1.00,2009.00
731,120.00,39.00,5389.00,8.00,5.00,1995.00,1996.00,0.00,1180.00,0.00,415.00,1595.00,1616.00,0.00,0.00,1616.00,1.00,0.00,2.00,0.00,2.00,1.00,5.00,1.00,1995.00,2.00,608.00,237.00,152.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2010.00
732,80.00,73.00,9590.00,7.00,5.00,2003.00,2003.00,442.00,786.00,0.00,82.00,868.00,1146.00,0.00,0.00,1146.00,1.00,0.00,2.00,0.00,3.00,1.00,6.00,1.00,2003.00,2.00,438.00,160.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2007.00
733,60.00,75.00,11404.00,7.00,5.00,1998.00,1999.00,202.00,252.00,0.00,901.00,1153.00,1153.00,878.00,0.00,2031.00,0.00,0.00,2.00,1.00,3.00,1.00,8.00,1.00,1998.00,2.00,541.00,192.00,84.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2008.00
734,20.00,80.00,10000.00,5.00,6.00,1961.00,1983.00,0.00,594.00,0.00,270.00,864.00,1144.00,0.00,0.00,1144.00,1.00,0.00,1.00,0.00,3.00,1.00,6.00,1.00,1961.00,1.00,264.00,165.00,0.00,0.00,0.00,0.00,0.00,0.00,400.00,3.00,2009.00
735,20.00,0.00,8978.00,5.00,5.00,1968.00,1968.00,0.00,0.00,0.00,948.00,948.00,948.00,0.00,0.00,948.00,0.00,0.00,1.00,0.00,3.00,1.00,6.00,0.00,1968.00,1.00,300.00,147.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2007.00
736,75.00,60.00,10800.00,7.00,7.00,1914.00,1970.00,0.00,390.00,0.00,490.00,880.00,880.00,888.00,0.00,1768.00,0.00,0.00,1.00,1.00,2.00,1.00,6.00,2.00,1914.00,2.00,320.00,0.00,341.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2006.00
737,90.00,60.00,8544.00,3.00,4.00,1950.00,1950.00,0.00,0.00,0.00,0.00,0.00,1040.00,0.00,0.00,1040.00,0.00,0.00,2.00,0.00,2.00,2.00,6.00,0.00,1949.00,2.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00
738,60.00,72.00,10463.00,8.00,5.00,2005.00,2005.00,0.00,0.00,0.00,893.00,893.00,901.00,900.00,0.00,1801.00,0.00,0.00,2.00,1.00,3.00,1.00,8.00,1.00,2005.00,3.00,800.00,0.00,116.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2006.00
739,90.00,60.00,10800.00,5.00,5.00,1987.00,1988.00,0.00,1200.00,0.00,0.00,1200.00,1200.00,0.00,0.00,1200.00,3.00,0.00,3.00,0.00,3.00,1.00,5.00,0.00,0.00,0.00,0.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2009.00
740,60.00,65.00,9313.00,7.00,5.00,2004.00,2004.00,0.00,0.00,0.00,864.00,864.00,864.00,864.00,0.00,1728.00,0.00,0.00,2.00,1.00,3.00,1.00,7.00,0.00,2004.00,2.00,572.00,187.00,56.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2009.00
741,70.00,60.00,9600.00,5.00,7.00,1910.00,2002.00,0.00,0.00,0.00,264.00,264.00,768.00,664.00,0.00,1432.00,0.00,0.00,2.00,0.00,2.00,1.00,7.00,0.00,1910.00,2.00,360.00,270.00,0.00,112.00,0.00,0.00,0.00,0.00,0.00,5.00,2007.00
742,20.00,65.00,6768.00,6.00,8.00,1961.00,1996.00,0.00,832.00,0.00,80.00,912.00,912.00,0.00,0.00,912.00,1.00,1.00,1.00,0.00,3.00,1.00,5.00,0.00,1962.00,1.00,288.00,168.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2008.00
743,20.00,65.00,8450.00,7.00,5.00,2000.00,2001.00,108.00,0.00,0.00,1349.00,1349.00,1349.00,0.00,0.00,1349.00,0.00,0.00,2.00,0.00,3.00,1.00,6.00,0.00,2000.00,2.00,539.00,120.00,55.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,2007.00
744,80.00,70.00,12886.00,5.00,6.00,1963.00,1999.00,0.00,444.00,0.00,76.00,520.00,1464.00,0.00,0.00,1464.00,0.00,1.00,2.00,0.00,3.00,1.00,6.00,1.00,1997.00,2.00,480.00,302.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,10.00,2009.00
745,120.00,41.00,5395.00,8.00,5.00,1993.00,1993.00,0.00,733.00,0.00,604.00,1337.00,1337.00,0.00,0.00,1337.00,1.00,0.00,2.00,0.00,2.00,1.00,5.00,1.00,1993.00,2.00,462.00,96.00,0.00,70.00,168.00,0.00,0.00,0.00,0.00,10.00,2008.00
746,60.00,0.00,8963.00,8.00,9.00,1976.00,1996.00,289.00,575.00,80.00,487.00,1142.00,1175.00,1540.00,0.00,2715.00,0.00,1.00,3.00,1.00,4.00,1.00,11.00,2.00,1994.00,2.00,831.00,0.00,204.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2008.00
747,60.00,0.00,8795.00,7.00,5.00,2000.00,2000.00,0.00,300.00,0.00,652.00,952.00,980.00,1276.00,0.00,2256.00,0.00,0.00,2.00,1.00,4.00,1.00,8.00,1.00,2000.00,2.00,554.00,224.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2009.00
748,70.00,65.00,11700.00,7.00,7.00,1880.00,2003.00,0.00,0.00,0.00,1240.00,1240.00,1320.00,1320.00,0.00,2640.00,0.00,0.00,1.00,1.00,4.00,1.00,8.00,1.00,1950.00,4.00,864.00,181.00,0.00,386.00,0.00,0.00,0.00,0.00,0.00,5.00,2009.00
749,20.00,59.00,10593.00,7.00,5.00,1996.00,1996.00,338.00,919.00,0.00,801.00,1720.00,1720.00,0.00,0.00,1720.00,1.00,0.00,2.00,0.00,3.00,1.00,7.00,1.00,1996.00,2.00,527.00,240.00,56.00,154.00,0.00,0.00,0.00,0.00,0.00,3.00,2010.00
750,50.00,50.00,8405.00,4.00,3.00,1945.00,1950.00,0.00,0.00,0.00,0.00,0.00,1088.00,441.00,0.00,1529.00,0.00,0.00,2.00,0.00,4.00,1.00,9.00,0.00,1945.00,1.00,240.00,92.00,0.00,185.00,0.00,0.00,0.00,0.00,0.00,4.00,2009.00
751,50.00,55.00,8800.00,4.00,7.00,1910.00,2004.00,0.00,0.00,0.00,576.00,576.00,792.00,348.00,0.00,1140.00,0.00,0.00,1.00,0.00,3.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2010.00
752,60.00,0.00,7750.00,7.00,5.00,2003.00,2003.00,0.00,0.00,0.00,660.00,660.00,660.00,660.00,0.00,1320.00,0.00,0.00,2.00,1.00,3.00,1.00,6.00,0.00,2003.00,2.00,400.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2007.00
753,20.00,79.00,9236.00,6.00,5.00,1997.00,1997.00,0.00,1200.00,0.00,279.00,1479.00,1494.00,0.00,0.00,1494.00,1.00,0.00,2.00,0.00,3.00,1.00,6.00,0.00,1997.00,2.00,576.00,168.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00
754,60.00,80.00,10240.00,8.00,5.00,2005.00,2005.00,178.00,0.00,0.00,1030.00,1030.00,1038.00,1060.00,0.00,2098.00,0.00,0.00,2.00,1.00,3.00,1.00,8.00,1.00,2005.00,3.00,878.00,192.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2006.00
755,20.00,61.00,7930.00,6.00,8.00,1969.00,2005.00,0.00,439.00,472.00,115.00,1026.00,1026.00,0.00,0.00,1026.00,1.00,0.00,1.00,0.00,3.00,1.00,5.00,0.00,1969.00,2.00,440.00,171.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2009.00
756,160.00,34.00,3230.00,6.00,5.00,1999.00,1999.00,894.00,381.00,0.00,348.00,729.00,742.00,729.00,0.00,1471.00,0.00,0.00,2.00,1.00,3.00,1.00,6.00,0.00,1999.00,2.00,440.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2009.00
757,60.00,68.00,10769.00,8.00,5.00,2007.00,2007.00,0.00,20.00,0.00,846.00,866.00,866.00,902.00,0.00,1768.00,0.00,0.00,2.00,1.00,3.00,1.00,7.00,0.00,2007.00,2.00,578.00,144.00,105.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2009.00
758,60.00,0.00,11616.00,6.00,5.00,1978.00,1978.00,328.00,438.00,0.00,234.00,672.00,672.00,714.00,0.00,1386.00,0.00,0.00,2.00,1.00,3.00,1.00,6.00,1.00,1978.00,2.00,440.00,335.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2010.00
759,160.00,24.00,2280.00,7.00,5.00,1999.00,1999.00,360.00,549.00,0.00,195.00,744.00,757.00,744.00,0.00,1501.00,0.00,0.00,2.00,1.00,3.00,1.00,6.00,0.00,1999.00,2.00,440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2008.00
760,60.00,65.00,12257.00,8.00,5.00,1995.00,1995.00,513.00,56.00,64.00,1198.00,1318.00,1328.00,1203.00,0.00,2531.00,0.00,0.00,2.00,1.00,4.00,1.00,9.00,1.00,1995.00,3.00,752.00,222.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,2007.00
761,20.00,70.00,9100.00,6.00,6.00,1959.00,1959.00,0.00,612.00,0.00,252.00,864.00,864.00,0.00,0.00,864.00,0.00,0.00,1.00,0.00,2.00,1.00,5.00,0.00,2008.00,1.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,450.00,10.00,2009.00
762,30.00,60.00,6911.00,5.00,5.00,1924.00,1950.00,0.00,405.00,0.00,740.00,1145.00,1301.00,0.00,0.00,1301.00,0.00,0.00,1.00,0.00,2.00,1.00,5.00,0.00,1965.00,2.00,440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2009.00
763,60.00,72.00,8640.00,7.00,5.00,2009.00,2009.00,0.00,24.00,0.00,732.00,756.00,764.00,783.00,0.00,1547.00,0.00,0.00,2.00,1.00,3.00,1.00,7.00,0.00,2009.00,2.00,614.00,169.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2010.00
764,60.00,82.00,9430.00,8.00,5.00,1999.00,1999.00,673.00,1163.00,0.00,89.00,1252.00,1268.00,1097.00,0.00,2365.00,1.00,0.00,2.00,1.00,3.00,1.00,8.00,1.00,1999.00,3.00,856.00,0.00,128.00,0.00,0.00,180.00,0.00,0.00,0.00,7.00,2009.00
765,120.00,30.00,9549.00,8.00,5.00,1995.00,1996.00,0.00,437.00,1057.00,0.00,1494.00,1494.00,0.00,0.00,1494.00,1.00,0.00,1.00,1.00,2.00,1.00,6.00,1.00,1995.00,2.00,481.00,0.00,30.00,0.00,0.00,216.00,0.00,0.00,0.00,4.00,2006.00
766,20.00,75.00,14587.00,9.00,5.00,2008.00,2008.00,284.00,0.00,0.00,1498.00,1498.00,1506.00,0.00,0.00,1506.00,0.00,0.00,2.00,0.00,2.00,1.00,6.00,1.00,2008.00,2.00,592.00,0.00,174.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2008.00
767,60.00,80.00,10421.00,7.00,5.00,1988.00,1988.00,42.00,394.00,0.00,586.00,980.00,980.00,734.00,0.00,1714.00,0.00,0.00,2.00,1.00,3.00,1.00,7.00,1.00,1988.00,2.00,496.00,228.00,66.00,156.00,0.00,0.00,0.00,0.00,500.00,3.00,2010.00
768,50.00,75.00,12508.00,6.00,7.00,1940.00,1985.00,0.00,660.00,0.00,323.00,983.00,983.00,767.00,0.00,1750.00,1.00,0.00,2.00,0.00,4.00,1.00,7.00,0.00,1989.00,1.00,423.00,245.00,0.00,156.00,0.00,0.00,0.00,0.00,1300.00,7.00,2008.00
769,20.00,70.00,9100.00,7.00,5.00,2004.00,2005.00,0.00,24.00,0.00,1836.00,1860.00,1836.00,0.00,0.00,1836.00,0.00,0.00,2.00,0.00,3.00,1.00,8.00,1.00,2004.00,2.00,484.00,120.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2006.00
770,60.00,47.00,53504.00,8.00,5.00,2003.00,2003.00,603.00,1416.00,0.00,234.00,1650.00,1690.00,1589.00,0.00,3279.00,1.00,0.00,3.00,1.00,4.00,1.00,12.00,1.00,2003.00,3.00,841.00,503.00,36.00,0.00,0.00,210.00,0.00,0.00,0.00,6.00,2010.00
771,85.00,0.00,7252.00,5.00,5.00,1982.00,1982.00,0.00,685.00,0.00,173.00,858.00,858.00,0.00,0.00,858.00,1.00,0.00,1.00,0.00,2.00,1.00,5.00,0.00,1983.00,2.00,576.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2009.00
772,20.00,67.00,8877.00,4.00,5.00,1951.00,1951.00,0.00,836.00,0.00,0.00,836.00,1220.00,0.00,0.00,1220.00,0.00,0.00,1.00,0.00,2.00,1.00,6.00,0.00,1951.00,2.00,396.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2006.00
773,80.00,94.00,7819.00,6.00,5.00,1976.00,1976.00,0.00,422.00,127.00,480.00,1029.00,1117.00,0.00,0.00,1117.00,1.00,0.00,1.00,0.00,3.00,1.00,6.00,1.00,1976.00,2.00,672.00,144.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2010.00
774,20.00,70.00,10150.00,5.00,5.00,1958.00,1958.00,1.00,456.00,0.00,456.00,912.00,912.00,0.00,0.00,912.00,0.00,0.00,1.00,0.00,2.00,1.00,5.00,0.00,1958.00,1.00,275.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2007.00
775,20.00,110.00,14226.00,8.00,5.00,2006.00,2006.00,375.00,0.00,0.00,1935.00,1935.00,1973.00,0.00,0.00,1973.00,0.00,0.00,2.00,0.00,3.00,1.00,9.00,1.00,2006.00,3.00,895.00,315.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2007.00
776,120.00,32.00,4500.00,6.00,5.00,1998.00,1998.00,320.00,866.00,0.00,338.00,1204.00,1204.00,0.00,0.00,1204.00,1.00,0.00,2.00,0.00,2.00,1.00,5.00,0.00,1998.00,2.00,412.00,0.00,247.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2009.00
777,20.00,86.00,11210.00,7.00,5.00,2005.00,2006.00,240.00,20.00,0.00,1594.00,1614.00,1614.00,0.00,0.00,1614.00,0.00,0.00,2.00,0.00,3.00,1.00,7.00,0.00,2005.00,3.00,865.00,144.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00
778,20.00,100.00,13350.00,5.00,5.00,1974.00,1974.00,0.00,762.00,0.00,102.00,864.00,894.00,0.00,0.00,894.00,1.00,0.00,1.00,0.00,3.00,1.00,5.00,1.00,1974.00,2.00,440.00,241.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2006.00
779,90.00,60.00,8400.00,5.00,5.00,1977.00,1977.00,320.00,0.00,0.00,0.00,0.00,2020.00,0.00,0.00,2020.00,0.00,0.00,2.00,0.00,4.00,2.00,10.00,2.00,1977.00,2.00,630.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2007.00
780,90.00,78.00,10530.00,6.00,5.00,1977.00,1977.00,90.00,975.00,0.00,0.00,975.00,1004.00,0.00,0.00,1004.00,1.00,0.00,1.00,0.00,2.00,1.00,4.00,0.00,1977.00,2.00,504.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2006.00
781,20.00,63.00,7875.00,7.00,5.00,1995.00,1996.00,38.00,0.00,0.00,1237.00,1237.00,1253.00,0.00,0.00,1253.00,0.00,0.00,2.00,0.00,3.00,1.00,6.00,1.00,1995.00,2.00,402.00,220.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2007.00
782,60.00,65.00,7153.00,6.00,5.00,1992.00,1992.00,0.00,387.00,0.00,374.00,761.00,810.00,793.00,0.00,1603.00,0.00,0.00,2.00,1.00,3.00,1.00,7.00,0.00,1992.00,2.00,484.00,0.00,124.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2006.00
783,20.00,67.00,16285.00,7.00,5.00,2001.00,2002.00,0.00,0.00,0.00,1413.00,1413.00,1430.00,0.00,0.00,1430.00,0.00,0.00,2.00,0.00,3.00,1.00,6.00,0.00,2001.00,2.00,605.00,0.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2009.00
784,85.00,0.00,9101.00,5.00,6.00,1978.00,1978.00,104.00,1097.00,0.00,0.00,1097.00,1110.00,0.00,0.00,1110.00,1.00,0.00,1.00,0.00,1.00,1.00,4.00,1.00,1978.00,2.00,602.00,303.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2009.00
785,75.00,35.00,6300.00,6.00,6.00,1914.00,2001.00,0.00,0.00,0.00,742.00,742.00,742.00,742.00,0.00,1484.00,0.00,0.00,2.00,0.00,3.00,1.00,9.00,1.00,0.00,0.00,0.00,0.00,291.00,134.00,0.00,0.00,0.00,0.00,0.00,6.00,2008.00
786,20.00,0.00,9790.00,6.00,5.00,1967.00,1967.00,0.00,251.00,630.00,491.00,1372.00,1342.00,0.00,0.00,1342.00,0.00,0.00,2.00,0.00,3.00,1.00,7.00,1.00,1967.00,2.00,457.00,0.00,0.00,0.00,0.00,197.00,0.00,0.00,0.00,9.00,2009.00
787,50.00,60.00,10800.00,5.00,6.00,1915.00,1950.00,0.00,686.00,0.00,0.00,686.00,966.00,686.00,0.00,1652.00,1.00,0.00,2.00,0.00,4.00,1.00,7.00,0.00,1961.00,1.00,416.00,0.00,0.00,196.00,0.00,0.00,0.00,0.00,1200.00,6.00,2010.00
788,60.00,76.00,10142.00,7.00,5.00,2004.00,2004.00,0.00,656.00,0.00,300.00,956.00,956.00,1128.00,0.00,2084.00,1.00,0.00,2.00,1.00,4.00,1.00,8.00,0.00,2004.00,2.00,618.00,0.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2010.00
789,20.00,50.00,6000.00,4.00,7.00,1954.00,2000.00,0.00,0.00,0.00,901.00,901.00,901.00,0.00,0.00,901.00,0.00,0.00,1.00,0.00,2.00,1.00,4.00,0.00,1954.00,1.00,281.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,2008.00
790,60.00,0.00,12205.00,6.00,8.00,1966.00,2007.00,157.00,568.00,0.00,264.00,832.00,976.00,1111.00,0.00,2087.00,0.00,0.00,2.00,1.00,5.00,1.00,9.00,0.00,1966.00,2.00,444.00,133.00,168.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2007.00
791,120.00,43.00,3182.00,7.00,5.00,2005.00,2006.00,11.00,16.00,0.00,1129.00,1145.00,1145.00,0.00,0.00,1145.00,0.00,0.00,2.00,0.00,2.00,1.00,5.00,1.00,2005.00,2.00,397.00,100.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2009.00
792,80.00,0.00,11333.00,6.00,5.00,1976.00,1976.00,0.00,539.00,0.00,490.00,1029.00,1062.00,0.00,0.00,1062.00,1.00,0.00,1.00,0.00,3.00,1.00,5.00,2.00,1976.00,2.00,539.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2007.00
793,60.00,92.00,9920.00,7.00,5.00,1996.00,1997.00,0.00,862.00,0.00,255.00,1117.00,1127.00,886.00,0.00,2013.00,1.00,0.00,2.00,1.00,3.00,1.00,8.00,1.00,1997.00,2.00,455.00,180.00,130.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2007.00
794,20.00,76.00,9158.00,8.00,5.00,2007.00,2007.00,140.00,0.00,0.00,1496.00,1496.00,1496.00,0.00,0.00,1496.00,0.00,0.00,2.00,0.00,3.00,1.00,7.00,0.00,2007.00,2.00,474.00,168.00,130.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2007.00
795,60.00,0.00,10832.00,7.00,5.00,1994.00,1996.00,0.00,0.00,0.00,712.00,712.00,1086.00,809.00,0.00,1895.00,0.00,0.00,2.00,1.00,3.00,1.00,7.00,1.00,1994.00,2.00,409.00,143.00,46.00,0.00,0.00,0.00,0.00,0.00,500.00,10.00,2008.00
796,60.00,70.00,8400.00,6.00,6.00,1980.00,1981.00,130.00,0.00,0.00,650.00,650.00,888.00,676.00,0.00,1564.00,0.00,0.00,2.00,1.00,3.00,1.00,7.00,1.00,1980.00,2.00,476.00,0.00,50.00,0.00,0.00,204.00,0.00,0.00,0.00,4.00,2010.00
797,20.00,71.00,8197.00,6.00,5.00,1977.00,1977.00,148.00,0.00,0.00,660.00,660.00,1285.00,0.00,0.00,1285.00,0.00,0.00,1.00,1.00,3.00,1.00,7.00,1.00,1977.00,2.00,528.00,138.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2007.00
798,20.00,57.00,7677.00,5.00,5.00,1953.00,1953.00,0.00,570.00,0.00,203.00,773.00,773.00,0.00,0.00,773.00,0.00,0.00,1.00,0.00,2.00,1.00,4.00,0.00,1953.00,1.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2008.00
799,60.00,104.00,13518.00,9.00,5.00,2008.00,2009.00,860.00,0.00,0.00,1926.00,1926.00,1966.00,1174.00,0.00,3140.00,0.00,0.00,3.00,1.00,4.00,1.00,11.00,2.00,2009.00,3.00,820.00,144.00,78.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2009.00
800,50.00,60.00,7200.00,5.00,7.00,1937.00,1950.00,252.00,569.00,0.00,162.00,731.00,981.00,787.00,0.00,1768.00,1.00,0.00,1.00,1.00,3.00,1.00,7.00,2.00,1939.00,1.00,240.00,0.00,0.00,264.00,0.00,0.00,0.00,0.00,0.00,6.00,2007.00
801,60.00,79.00,12798.00,6.00,5.00,1997.00,1997.00,0.00,462.00,0.00,154.00,616.00,616.00,1072.00,0.00,1688.00,1.00,0.00,2.00,1.00,4.00,1.00,8.00,0.00,1997.00,2.00,603.00,403.00,114.00,185.00,0.00,0.00,0.00,0.00,400.00,5.00,2008.00
802,30.00,40.00,4800.00,4.00,7.00,1916.00,1990.00,0.00,197.00,0.00,999.00,1196.00,1196.00,0.00,0.00,1196.00,1.00,0.00,1.00,0.00,2.00,1.00,5.00,0.00,1957.00,2.00,440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2007.00
803,60.00,63.00,8199.00,7.00,5.00,2005.00,2005.00,0.00,648.00,0.00,80.00,728.00,728.00,728.00,0.00,1456.00,1.00,0.00,2.00,1.00,3.00,1.00,7.00,1.00,2005.00,2.00,410.00,36.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2008.00
804,60.00,107.00,13891.00,9.00,5.00,2008.00,2009.00,424.00,0.00,0.00,1734.00,1734.00,1734.00,1088.00,0.00,2822.00,0.00,0.00,3.00,1.00,4.00,1.00,12.00,1.00,2009.00,3.00,1020.00,52.00,170.00,0.00,0.00,192.00,0.00,0.00,0.00,1.00,2009.00
805,20.00,75.00,9000.00,5.00,5.00,1954.00,1954.00,0.00,812.00,0.00,124.00,936.00,1128.00,0.00,0.00,1128.00,0.00,0.00,1.00,0.00,2.00,1.00,5.00,0.00,1954.00,1.00,286.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2006.00
806,20.00,91.00,12274.00,7.00,5.00,2008.00,2008.00,256.00,0.00,0.00,1417.00,1417.00,1428.00,0.00,0.00,1428.00,0.00,0.00,2.00,0.00,3.00,1.00,6.00,0.00,2008.00,2.00,554.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,2008.00
807,80.00,75.00,9750.00,5.00,5.00,1967.00,1967.00,0.00,400.00,480.00,100.00,980.00,980.00,0.00,0.00,980.00,0.00,0.00,2.00,0.00,3.00,1.00,6.00,0.00,1967.00,1.00,384.00,68.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,2006.00
808,70.00,144.00,21384.00,5.00,6.00,1923.00,2004.00,0.00,1309.00,0.00,15.00,1324.00,1072.00,504.00,0.00,1576.00,2.00,0.00,1.00,1.00,3.00,1.00,6.00,1.00,1923.00,2.00,528.00,0.00,312.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2009.00
809,80.00,85.00,13400.00,5.00,5.00,1966.00,1966.00,1047.00,516.00,128.00,380.00,1024.00,1086.00,0.00,0.00,1086.00,1.00,0.00,1.00,0.00,3.00,1.00,6.00,1.00,1966.00,2.00,484.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2006.00
810,75.00,90.00,8100.00,5.00,5.00,1898.00,1965.00,0.00,0.00,0.00,849.00,849.00,1075.00,1063.00,0.00,2138.00,0.00,0.00,2.00,0.00,2.00,3.00,11.00,0.00,1910.00,2.00,360.00,40.00,156.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,2009.00
811,20.00,78.00,10140.00,6.00,6.00,1974.00,1999.00,99.00,663.00,377.00,0.00,1040.00,1309.00,0.00,0.00,1309.00,1.00,0.00,1.00,1.00,3.00,1.00,5.00,1.00,1974.00,2.00,484.00,265.00,0.00,0.00,0.00,0.00,648.00,Fa,0.00,1.00,2006.00
